dish_ID,Fat to Protein,Carb to Protein
dish_1558468632,0.116129032,0
dish_1562181217,0.882157705,0.271638616
dish_1563565805,0.914616477,0.709148522
dish_1558632990,0.166666667,2.777777778
dish_1559933818,1.307026492,2.423442695
dish_1566329257,0.495686392,0.770232881
dish_1563563467,1.800000345,1.466667394
dish_1565896662,0.176470588,2.490196078
dish_1563295360,1.12861389,0.416245067
dish_1564688969,0.839285714,2.991071627
dish_1561579933,0.709407453,0.285823116
dish_1561666821,1.610682708,2.576945802
dish_1558723639,0.166666667,2.777777778
dish_1558545738,0.666666667,46.66666432
dish_1558116486,0.285714286,25.71428571
dish_1558381143,1.414507772,0.21761658
dish_1565033085,0.181818182,2.409090909
dish_1562947598,0.25,9.999999516
dish_1565123845,0.637593631,0.8743319
dish_1562615388,1.043901764,1.297871805
dish_1558546558,2.20982153,1.013392857
dish_1562009098,0.6,0.2375
dish_1562704564,0.668542419,1.030475839
dish_1560539396,1.079965117,1.410502425
dish_1561060558,0.605968985,2.645762313
dish_1562688524,0.757741993,2.240134578
dish_1561578417,0.74958011,1.180498006
dish_1558380414,0.285714286,25.71428846
dish_1565898193,0.551579594,0.483812288
dish_1558640882,0.25,10
dish_1558638163,0.222222222,11.11111223
dish_1563567626,3.241858709,4.178131034
dish_1562873790,7.0055669,2.714255649
dish_1567023132,4.22265625,4.91015625
dish_1558630867,0.666666667,46.66666432
dish_1566316726,0.071344455,0.44121211
dish_1567785654,0.346938776,22.14285714
dish_1566415591,1.003693552,1.096025336
dish_1563811515,0.245922211,1.090311238
dish_1558719377,0.666666667,46.66666432
dish_1559674689,0.2,18
dish_1559061675,0.333333333,12.66666667
dish_1561492182,1.061204236,5.822538944
dish_1565711498,0.962293362,0.63737711
dish_1564159520,1.135135071,0.037837838
dish_1561578800,1.095511902,2.907953527
dish_1557853429,0.77036901,1.894539667
dish_1560455059,0.179028133,4.841432225
dish_1558459945,0.666666667,46.66666432
dish_1563220143,0.27284704,0.525430608
dish_1560360148,1.13736175,1.407863358
dish_1564502063,1.135135072,0.037837837
dish_1562947436,1.303030303,2.500356417
dish_1563898880,1.232424889,0.410914393
dish_1566415520,1.48005698,3.888888889
dish_1562784347,1.715668771,4.350794632
dish_1561662869,0.238269098,0.265081046
dish_1558636514,0.222222222,4.333333333
dish_1559233627,1.135135135,0.037837838
dish_1563551105,0.858369099,4.324034484
dish_1561404505,0.941572667,0.701358072
dish_1558724723,0.166666667,2.916666667
dish_1564086624,0.818679848,4.290784273
dish_1562689519,0.39090907,0.309090893
dish_1558640513,0.685236769,14.87465062
dish_1558639588,2.209821429,1.013392857
dish_1564588483,1.414507772,0.21761658
dish_1560456326,0.252914011,0.127483128
dish_1558029518,0.125,18.37499944
dish_1563566965,0.921307678,4.286539559
dish_1563811490,0.25252666,0.896164687
dish_1562691538,0.02,0.07
dish_1563307488,0.601544073,0.188718707
dish_1561574456,1.030540706,2.549129697
dish_1562776428,0.382145517,2.648530009
dish_1558721904,0.666666667,46.66666667
dish_1559245848,0.111111111,13.33333333
dish_1562950895,2.5,18.00000142
dish_1563219009,0.622494312,0.595758348
dish_1559242066,1.331623108,11.10215909
dish_1558110335,1.135135135,0.037837838
dish_1564518542,0.898189482,1.556403017
dish_1562774206,1.362319638,2.166142079
dish_1562689548,0.386307692,0.928307641
dish_1566931179,3.226213255,3.177414271
dish_1556575446,2.39958159,3.70223152
dish_1558723695,0.774193548,7.096773835
dish_1566934401,0.82033544,0.550569089
dish_1565711296,0.254924681,12.16685979
dish_1560543525,1.196368113,3.298245922
dish_1563389786,0.776929732,0.628767721
dish_1559849537,1.989311958,4.2317004
dish_1563481061,0.911293493,1.052541255
dish_1559233756,0.853467926,4.95245832
dish_1558459602,0.137931034,1.24137931
dish_1565118999,3.548139436,2.116816656
dish_1562860700,0.2,26
dish_1565711083,1.135135135,0.037837838
dish_1566419603,0.972927306,3.091362727
dish_1559850338,1.998976546,1.631471215
dish_1559319971,0,18.00000104
dish_1558639907,0.222222222,4.333333333
dish_1564429808,0.515025584,2.377288942
dish_1562788568,1.026662218,4.104592951
dish_1558725576,0.166666667,2.777777778
dish_1558109864,2.209821549,1.013392857
dish_1566413469,0.578070173,0.387445443
dish_1558639138,0.222222222,11.11111111
dish_1558031237,0.25,10
dish_1558029230,0.05,8.500000435
dish_1568649430,1.258519145,1.914018903
dish_1562698100,1.444444595,3.777778381
dish_1562011794,0.563750351,0.778348607
dish_1561736715,1.099999899,0.159999985
dish_1558720133,0.166666667,2.777777778
dish_1558031394,0.123167849,13.11489314
dish_1565379320,0.531898075,0.792080349
dish_1561577549,0.881818182,3
dish_1562613867,3.062636871,4.286492699
dish_1559157919,3.358831555,1.537263941
dish_1563393403,0.718558169,0.986977594
dish_1567021864,1.153524837,0.735206957
dish_1558637423,2.030287209,2.383699942
dish_1568315088,0.836640276,0.69657655
dish_1562615103,3.15157005,4.371373549
dish_1561748274,0.587021158,0.57506
dish_1558632198,0.557377049,0.524590164
dish_1563824155,0.685004525,0.803644157
dish_1567785739,6.762637453,15.52705372
dish_1557937615,0.428571429,11.42857143
dish_1565641885,0.766890104,2.879961192
dish_1558641287,0.222222222,4.333333333
dish_1568318408,0.366461391,0.077816219
dish_1558639683,0.222222222,4.333333333
dish_1568044528,1.661726462,15.93656005
dish_1565896701,0.706267449,0.323222367
dish_1560975601,0.369431288,0.787285105
dish_1563208129,1.352580041,1.430580456
dish_1558029278,1.135135035,0.037837838
dish_1558641391,0.25,10
dish_1558640450,0.666666667,46.6666645
dish_1562956510,0.560525668,0.413210321
dish_1563997386,3.741725511,4.295478386
dish_1558724891,0.666666667,46.66666874
dish_1559678083,7.082284895,2.980127735
dish_1563823390,0.466909359,0.162642229
dish_1565117962,0.076573153,0.085864803
dish_1566934487,0.902823378,0.805097901
dish_1558629517,1.929663313,1.587170956
dish_1558629677,0.666666667,46.66666432
dish_1566413510,1.324288334,0.38744547
dish_1564689219,1.031226591,1.642484076
dish_1558029842,0.25,10
dish_1565020796,0.293698176,0.062106136
dish_1568320338,0.684142349,1.20960522
dish_1566332154,0.351047538,0.225940581
dish_1563824092,0.684464219,4.396357997
dish_1558630814,2.209821429,1.013392857
dish_1566331828,0.285332859,0.49479268
dish_1559581378,1.180154864,0.26604985
dish_1566414412,0.443106044,0.668687396
dish_1567537252,0.630937163,0.431140545
dish_1558639482,0.774193548,7.096774194
dish_1563565720,0.692635993,0.439791933
dish_1558720335,0.25,10
dish_1563305837,0.514881738,1.352200548
dish_1564590254,1.114441233,16.72263734
dish_1563550976,1.357896258,1.041612556
dish_1565711183,0.463958381,0.469086544
dish_1558640105,0.774193548,7.096773752
dish_1567629106,0.788489034,2.533902021
dish_1562094877,0.355460633,0.123335893
dish_1566417442,3.530733818,4.530881913
dish_1565810237,0.497639323,0.18802789
dish_1560455203,2.324377892,5.68654593
dish_1561740321,19.79583368,3.854863786
dish_1558636980,1.073159683,10.64711302
dish_1563909580,1.088758465,4.011744712
dish_1562949242,1.228925981,2.71158868
dish_1562094931,0.532181232,0.208973254
dish_1566838317,0.271327774,18.8672213
dish_1564083480,0.830438379,0.110358317
dish_1560441311,1.000263731,0.885666491
dish_1562605384,1.085936212,1.083340983
dish_1567526845,0.161435766,0.965878791
dish_1568060616,0.181818182,2.409090909
dish_1566920304,0.02,0.07
dish_1568666357,0.582475269,0.292032848
dish_1558114284,0.029642138,1.05853389
dish_1559678104,2.768210084,2.940539691
dish_1563553735,2.177419389,4.809475852
dish_1567785709,8.38145966,14.58790527
dish_1559934708,0.372050512,0.681920298
dish_1564590352,0.100328034,1.387958863
dish_1559848929,0.291101945,29.17029994
dish_1559674866,0.545816733,5.83782517
dish_1558639818,0.25,10
dish_1566502033,1.345872649,3.959131632
dish_1565637608,0.408080007,0.523128124
dish_1558722103,1.688767574,4.039613324
dish_1564503184,1.135135135,0.037837838
dish_1558722207,0.666666667,46.66666667
dish_1561664977,0.055555556,3.888888889
dish_1558722171,0.166666667,2.777777778
dish_1558641989,0.166666667,2.777777778
dish_1562784388,1.765751208,5.557957423
dish_1560270537,0.2,26
dish_1564516732,1.33162421,11.1021535
dish_1559585533,0.166666667,2.916666667
dish_1558633221,0.319287968,9.666742001
dish_1559245920,0.166666667,2.777777778
dish_1563820834,0.221514854,0.647643336
dish_1561662948,0.235635166,0.310316833
dish_1558459020,0.222222222,4.333333333
dish_1558721434,0.206969939,6.04229875
dish_1562785184,0.83463515,0.59535862
dish_1559678127,2.469048238,3.285279338
dish_1558372650,0.285714286,25.71428744
dish_1563827425,0.65625,1.34375
dish_1561405411,0.228620155,0.689681867
dish_1559841979,0.240771812,7.659395973
dish_1563220767,0.555693213,0.181335966
dish_1562959059,0.957926899,1.576251956
dish_1565378770,0.62020662,1.907878007
dish_1559678651,0.850606074,0.724958657
dish_1562085163,1.111637757,0.119536598
dish_1562008738,2.157734613,2.404607536
dish_1562950091,1.534877025,1.235580727
dish_1565812146,3.725048871,7.710952473
dish_1562095340,1.473822927,2.841878785
dish_1566328745,0.116788877,0.026951279
dish_1561740353,7.535578587,8.649325001
dish_1560802048,0.61958062,1.62539996
dish_1564429744,0.427978922,4.142160409
dish_1562691409,0.996197719,2.099239544
dish_1564516454,0.475499229,0.212825289
dish_1562183065,0.096774194,1.064516129
dish_1564685183,4.840609859,3.174490165
dish_1558724658,0.125498008,4.393853301
dish_1561579902,0.63590674,0.238414856
dish_1561492228,0.585630554,0.934153476
dish_1558629715,0.258417508,10.5955383
dish_1561736736,1.119322869,0.092815851
dish_1558113154,0.285714286,25.71428571
dish_1561392430,1.284941389,0.870333544
dish_1562872981,0.759734586,1.582020248
dish_1559846528,1.867544623,4.409011537
dish_1568666230,0.152691968,2.420564651
dish_1563551006,1.405561014,1.885083085
dish_1566936266,0.355460621,0.12333592
dish_1568044496,0.333333333,12.66666525
dish_1561146758,0.148514836,4.851484632
dish_1561753400,0.544341941,0.421635886
dish_1568060501,0.561235825,1.159391012
dish_1559062005,0.965635624,0.10652921
dish_1558376801,0.181818182,2.409090909
dish_1563305047,0.255715935,0.200011983
dish_1566502315,0.37198112,0.457360602
dish_1561392710,0.333333333,12.66666667
dish_1567612986,0.117631595,0.775860673
dish_1562777099,1.081670282,1.474270413
dish_1563480476,0.359873234,0.253565067
dish_1558376483,1.664934837,0.968139068
dish_1565727738,0.181818182,2.409090909
dish_1565637162,0.790588331,0.623534622
dish_1558027164,1.135135045,0.037837838
dish_1558457665,0.731494522,1.497040489
dish_1561662842,0.229564289,0.154116038
dish_1562963289,0.817396843,2.794072294
dish_1566330428,0.563171097,0.32054618
dish_1561481606,1.119966791,0.090577003
dish_1561147967,1.291564669,2.961232584
dish_1562963676,1.311440205,4.182226735
dish_1558381819,1,9.714285714
dish_1565207727,0.840336171,1.541230677
dish_1568056217,0.162331023,0.184293782
dish_1559845399,0.149772445,10.19031899
dish_1561393649,0.388804822,1.505734151
dish_1563476408,0.605115332,0.705914361
dish_1564518454,0.839285714,2.991071429
dish_1562873002,0.771242027,1.618873094
dish_1565637123,2.016949153,2.93220339
dish_1563897087,0.04409055,0.537575744
dish_1559157777,0.137931034,1.24137931
dish_1560543704,1.924271229,6.093155894
dish_1565020822,0.449614605,1.329754072
dish_1559238566,0.428571429,20
dish_1561662160,5.35590961,4.368439761
dish_1564169340,0.630439915,0.992947214
dish_1566589967,0.343742312,0.285441779
dish_1560444570,1.099999904,0.159999986
dish_1559846363,0.244488978,19.88076102
dish_1558640614,0.666666667,46.66666667
dish_1565987081,0.11517338,0.077957213
dish_1565118700,0.176470588,2.490196078
dish_1562958721,1.710908877,9.882727094
dish_1562961609,0.609762439,1.212145315
dish_1560800988,0.436155528,5.222661965
dish_1565640914,0.963456853,0.370975632
dish_1563294987,1.135135135,0.037837838
dish_1565117463,0.809250568,2.720755396
dish_1560455090,0.125732136,0.739164389
dish_1567007783,0.400455063,13.58361775
dish_1561392410,1.32157969,0.418617772
dish_1566846997,0.625089172,0.145748816
dish_1560456348,0.251608855,0.152358082
dish_1561062586,1.292915661,7.934356216
dish_1565799565,0.077959544,0.489038198
dish_1561576887,1.200000434,5.900003038
dish_1559060106,0.970360282,2.658582838
dish_1560368712,3.36131552,2.336305132
dish_1566849987,0.206029163,0.254319376
dish_1565117892,0.020689655,0
dish_1563218408,1,2.666666667
dish_1561577678,0.591452781,0.145277855
dish_1563897439,0.088304513,0.781417556
dish_1558722842,0.222222222,4.333333333
dish_1565884766,0.268312119,0.716694235
dish_1561575170,0.166666667,2.777777778
dish_1563294408,0.2,26
dish_1564690194,0.818009182,1.021795512
dish_1565369971,1.182093518,0.562128841
dish_1564170542,0.475046986,0.340613735
dish_1563897870,0.583333333,4.999999833
dish_1565898128,0.359873221,0.253565088
dish_1565204931,0.58521721,2.181013542
dish_1563812615,0.471467596,0.431146512
dish_1568055986,4.686486486,8.075675676
dish_1558028772,0.209437086,13.04635762
dish_1559846073,0.240771812,7.659395973
dish_1566835641,0.052827917,0.307340579
dish_1562790295,1.594822418,0.408737639
dish_1558031351,0.166666667,12.66666667
dish_1562871297,0.839285714,2.991071619
dish_1562690074,1.516804906,0.211846828
dish_1568060414,0.810398369,3.019779432
dish_1562169840,1.2906096,0.521732132
dish_1558459059,0.285714286,25.71428571
dish_1559589942,0.754374259,2.715747405
dish_1565123816,0.641942391,0.725035806
dish_1561576320,0.584991364,0.662176885
dish_1565809120,0.02742456,0.362149714
dish_1563996441,4.887897445,1.677730396
dish_1562700685,0.096774194,1.064516129
dish_1566333291,0.518801104,1.186216826
dish_1565797671,0.366459627,15.21738975
dish_1559933834,0.950120069,0.416780926
dish_1565640894,0.32934142,0.370975641
dish_1568405306,0.676411926,0.442460433
dish_1563308353,0.759829934,8.245907131
dish_1564773942,0.378766345,0.47750624
dish_1562686577,0.8460011,1.917524934
dish_1560961107,0.706898259,7.79307877
dish_1563475788,0.2,25.99999744
dish_1562096584,1.760575776,4.254913419
dish_1565799597,0.08079816,0.624398779
dish_1562959599,1.054443202,1.12482189
dish_1558376768,0.014285714,0.021428571
dish_1558372771,0.860942985,0.697217362
dish_1565987116,0.347970551,0.214846586
dish_1564169932,0.568236418,0.650888436
dish_1564000417,0.839285714,2.991071498
dish_1567022180,0.157894737,5.431773879
dish_1560444967,2.035666765,4.812868381
dish_1562009148,0.597712217,0.369302055
dish_1566416455,0.958445752,1.76569115
dish_1566849295,1.578860606,0.875117651
dish_1562958603,1.000864719,0.906610396
dish_1558457415,0,18.00000125
dish_1566419510,0.839285628,2.991071515
dish_1559844323,2.150808514,1.770974306
dish_1558029686,1.135135135,0.037837838
dish_1561392386,1.414507772,0.21761658
dish_1564685482,1.223965209,1.568175114
dish_1562181247,0.922150384,0.234677459
dish_1559841061,0.677387914,0.871066555
dish_1564171996,0.501855152,0.847384041
dish_1558641007,0.222222222,11.11111111
dish_1561148336,0.837089134,2.993254701
dish_1565382833,1.015075484,2.527617972
dish_1558380804,0.181818182,2.409090909
dish_1558642021,0.573875433,9.080969377
dish_1561751897,0.48602487,0.211996867
dish_1562008549,0.547531698,2.489650838
dish_1558725193,2.209821489,1.013392857
dish_1561661479,0.505120678,0.638276785
dish_1568319899,0.755317688,1.085596496
dish_1559059924,1.135135135,0.037837838
dish_1562602945,0.301291399,2.265723656
dish_1556573514,0.181818182,2.409090909
dish_1562603813,8.461538198,12.30769152
dish_1568666329,0.582834909,0.271223187
dish_1559239912,0.111111111,13.33333333
dish_1559243887,2.209821231,1.013392767
dish_1558640311,0.246208742,11.64763604
dish_1562876732,0.476478762,1.322755187
dish_1563294491,0.323744515,18.31984252
dish_1558628760,0.836894898,5.610554005
dish_1565721828,1.871768176,6.562207184
dish_1561741090,0.384669842,0.738190179
dish_1561393715,0.166666667,2.916666667
dish_1562085132,1.135135135,0.037837838
dish_1561574623,0.288435963,0.504950447
dish_1560367193,0.536041706,1.31417034
dish_1562699612,0.956477846,5.606848959
dish_1560369255,0.631929647,0.157832177
dish_1565021675,0.081583561,0.66670187
dish_1566587182,1.190949516,0.717264422
dish_1562872396,0.178706402,0.13883777
dish_1559241099,0.386570983,21.2014969
dish_1562602589,1.414507772,0.21761658
dish_1560802853,0.19564059,0.518349215
dish_1562603867,2.314710364,2.059072579
dish_1558382263,0.71168186,0.853276027
dish_1560367333,0.408862939,0.553398426
dish_1566416299,1.48005698,3.888888889
dish_1563221602,0.565204941,1.071947369
dish_1558114484,1.135134929,0.037837834
dish_1563555543,1.051570964,1.550451427
dish_1563305005,0.250134645,0.16632184
dish_1565383062,0.459135077,0.307628277
dish_1560798815,0.674640057,2.055288767
dish_1563389548,0.659292065,0.004424779
dish_1558639526,0.222222222,11.11111111
dish_1562010293,0.627100513,0.223084633
dish_1562686520,0.896992519,0.188571429
dish_1558380014,0.285714286,25.71428678
dish_1562613010,0.032258065,0.089983022
dish_1558631932,0.67032735,10.49017909
dish_1563911185,0.318733861,0.424065404
dish_1565194906,0.123897735,1.348748868
dish_1560367698,0.600441162,0.775276216
dish_1558379712,2.209821391,1.013392857
dish_1567612954,2.500000331,18.00000198
dish_1558722968,1.871311169,1.97581243
dish_1561663606,0.205120063,0.76216535
dish_1562949205,1.06875,0.785
dish_1566332268,0.57357588,0.408726477
dish_1558116436,1.135135135,0.037837838
dish_1566849387,0.574398346,0.358426811
dish_1561481673,1.049610889,1.402049118
dish_1558380181,0.633105907,1.127455107
dish_1567625294,7.5,4.5
dish_1564169644,0.839285668,2.991071265
dish_1558640941,0.222222222,11.11111111
dish_1557936645,0.428571429,11.42857143
dish_1559844611,0.285714286,25.71428748
dish_1558028492,0.25,10
dish_1563395449,0.729015995,3.101270445
dish_1568313640,1.158629442,2.823604061
dish_1561492665,0.831059275,0.453384574
dish_1563555563,1.084224422,0.959383938
dish_1559844272,2.209821317,1.013392857
dish_1566849269,1.081084391,0.579734999
dish_1565194823,0.119211876,1.019206598
dish_1562008517,0.541797926,2.550085102
dish_1558026684,0.25,10
dish_1562602803,0.566920911,1.082064386
dish_1559842374,2.033588954,1.617407851
dish_1563305513,0.839285642,2.991071507
dish_1562872470,0.241567659,0.618354869
dish_1562875898,0.771180337,1.239917673
dish_1559843052,0.404984424,13.55140083
dish_1564432165,1.352963811,3.477043733
dish_1567007814,0.358881876,16.15870153
dish_1562617416,0.834886548,2.392625709
dish_1567110756,0.881818182,3.000000216
dish_1559846585,0.25,37.99999751
dish_1565118782,0.779797718,0.389717061
dish_1559578599,0.978098556,2.530811448
dish_1558632080,0.774193548,7.096774194
dish_1558718906,1.449617886,3.758634258
dish_1564428102,5.227841284,1.829202657
dish_1560526490,3.568879717,7.207472119
dish_1568405405,5.059914471,1.647257004
dish_1560541680,4.887898266,1.677730312
dish_1561147944,4.440564461,2.753479125
dish_1561393741,1.014088917,0.413744521
dish_1562703345,0.881818182,3.000000157
dish_1559239369,0.199478488,10.40417145
dish_1562963648,0.903913238,3.253820181
dish_1565022027,0.137211502,0.917420285
dish_1562686492,0.714285714,0.214285714
dish_1563997418,1.245447264,0.708136675
dish_1560456370,0.24707227,0.482290212
dish_1562686664,0.428571429,20
dish_1566851704,0.711180762,1.75266562
dish_1565724552,1.011020658,3.402469223
dish_1560453294,0.171504528,0.351360938
dish_1566500963,0.137931034,1.24137931
dish_1558110297,0.428571429,20
dish_1562783605,0.181818182,2.409090741
dish_1562011727,0.625089207,0.145748875
dish_1566847043,0.689249076,0.430156371
dish_1565884738,0.02251398,0.171067343
dish_1565726915,2.867082398,4.259134878
dish_1559239256,0.111111111,13.33333333
dish_1563824406,0.723061704,0.435228698
dish_1561737223,0.837924175,0.282640636
dish_1566502271,0.276889146,0.360703602
dish_1564605328,1.275225883,2.850376095
dish_1559332822,0.553724478,0.308235546
dish_1563908957,0.810375722,1.819919027
dish_1562168673,1.847581774,7.00968511
dish_1567542986,0.70583129,1.812226607
dish_1568401090,0.673850615,0.169746376
dish_1567106646,0.135705905,5.319515448
dish_1563302391,0.313109826,0.496985417
dish_1560369273,0.775171491,0.290159884
dish_1566934085,1.316397957,1.854864308
dish_1558115169,1.135134929,0.037837834
dish_1560442374,0.2,18.19999914
dish_1560527225,1.243293569,0.603126184
dish_1558628711,0.076923077,18.23076923
dish_1563565415,0.850395156,1.169726121
dish_1567106668,0.147986577,6.141611409
dish_1560357297,1.211503841,0.180427058
dish_1559844458,0.285714286,25.71428748
dish_1560444756,0.260176991,16.9203531
dish_1558110245,0.428571429,20
dish_1564588820,0.02,0.07
dish_1563984199,0.026297377,0.45771426
dish_1563913588,0.839285714,2.99107156
dish_1565728591,0.511658357,0.951459874
dish_1556575700,#DIV/0!,#DIV/0!
dish_1559849097,2.036603391,3.900567919
dish_1562787745,3.062635954,4.286492009
dish_1563898107,0.908280029,1.367332933
dish_1563900120,2.499998954,17.99999163
dish_1560874548,0.428571429,20
dish_1563984296,0.069139211,0.871621035
dish_1558721959,0.222222222,4.333333333
dish_1561491154,1.008439438,0.306771778
dish_1563477736,0.712165698,0.741112695
dish_1558639195,0.683355292,12.34079864
dish_1560454970,0.222222222,4.333333333
dish_1556575083,0.088235294,2.647058824
dish_1562099157,0.777882529,1.100588802
dish_1560800918,1.978784127,3.896573941
dish_1563218201,0.659292045,0.004424779
dish_1558722748,0.774193548,7.096774194
dish_1567628193,0.974354023,1.046878523
dish_1566328988,0.477337507,1.188078383
dish_1560441339,1.035070713,0.632415985
dish_1563898688,0.166666667,2.916666667
dish_1565021965,0.019999999,0.069999996
dish_1561753021,0.564714908,0.526985593
dish_1565640576,0.559190143,0.409488952
dish_1560543605,0.429268156,0.35643365
dish_1560961385,0.92567084,1.861669901
dish_1565711453,1.099999918,0.159999988
dish_1564590115,2.499999153,17.99999746
dish_1561577731,0.503858369,0.508554358
dish_1568044634,0.083854256,0.778236433
dish_1561663914,0.481397229,0.929772926
dish_1564082323,0.241185412,0.216833729
dish_1562613898,1.385220865,3.49305632
dish_1563566626,13.375,7.875
dish_1567023161,0.370612443,0.304284677
dish_1558722370,0.166666667,2.777777778
dish_1561060613,0.459657097,1.223523945
dish_1561575445,0.512079361,3.821443906
dish_1559060055,0.428571429,11.42857143
dish_1558381840,0.116129038,0
dish_1562873416,0.65625,1.34375
dish_1558381708,0.055555556,3.888888889
dish_1563553780,1.650753376,0.92395541
dish_1561661806,0.517400149,0.605172985
dish_1563222800,0.382629972,0.591145621
dish_1568060461,0.574913368,0.395526315
dish_1560961202,1.005183138,0.440048376
dish_1561737293,1.098981511,1.331576128
dish_1566590946,0.486024895,0.211996874
dish_1565021220,1.088005838,1.508275634
dish_1562701956,0.222222222,4.333333333
dish_1563475874,0.179820628,10.18385605
dish_1563551360,1.09999995,0.159999993
dish_1563563289,0.803243816,0.174326578
dish_1561739160,0.428571429,20
dish_1562009182,0.886026835,0.460208989
dish_1562007763,0.5357912,4.004065729
dish_1559845046,1.657525419,2.908345572
dish_1563219056,0.678275713,0.668411337
dish_1559846334,0.209287532,20.86005089
dish_1558372948,2.209821391,1.013392857
dish_1565033220,0.774066031,0.250469604
dish_1562010394,0.913564809,0.261876765
dish_1563395341,0.839285714,2.991071429
dish_1558114609,1.414653349,0.50267675
dish_1561405332,0.166666667,2.916666667
dish_1566415558,0.977366936,0.861804418
dish_1558629578,0.166666667,2.777777778
dish_1559593722,4.389923171,2.460048115
dish_1561480439,0.851748738,4.196276144
dish_1562702355,3.548139038,2.116816546
dish_1563220171,0.274218774,0.68113713
dish_1568314951,0.788725767,0.487195417
dish_1563221025,0.50059545,0.16802153
dish_1559674781,0.214620431,19.31583974
dish_1563827162,0.388459675,1.371835436
dish_1560798707,0.800311386,2.986759736
dish_1568315177,0.815701645,0.76901043
dish_1558031675,0.989425449,2.286922806
dish_1558116001,1.390575834,0.984763518
dish_1560369102,2.015719628,1.894728684
dish_1558724932,2.209821367,1.013392857
dish_1565638550,0.422172159,0.333784495
dish_1561741174,1.115568736,0.105868257
dish_1560367676,0.631929631,0.157832129
dish_1560356566,1.125921069,0.069874297
dish_1558640563,0.222222222,4.333333333
dish_1562688482,0.774852633,1.819771723
dish_1562875241,0.36811643,0.838157231
dish_1563563240,13.375,7.875
dish_1565711270,0.25,10
dish_1565378680,0.833333182,4.547618723
dish_1565972429,0.084673208,0.649089053
dish_1558719145,1.991077652,2.603362991
dish_1561578676,0.629236753,0.829418388
dish_1560366410,2.063802393,1.733131987
dish_1565637504,0.2,26
dish_1559667994,1.383966374,1.946196049
dish_1567613019,0.121632794,0.996431031
dish_1562777037,1.035381403,0.384008665
dish_1558640849,0.306896552,15.55172356
dish_1562603895,1.932075602,1.460863071
dish_1558457468,0.25,10
dish_1558630038,0.166666667,2.777777778
dish_1564170836,0.486024882,0.211996858
dish_1564774805,0.927634695,0.339511699
dish_1562871537,0.613428994,1.056570286
dish_1560527105,1.808617039,6.094500286
dish_1564590288,0.099069341,1.273091513
dish_1562008394,0,2
dish_1560445004,1.425018262,1.657205622
dish_1562875940,0.88168699,2.014945307
dish_1563207406,0.879644634,2.924621236
dish_1560975346,0.363905938,0.109113804
dish_1559674074,0.881818182,3
dish_1562873264,1.065427806,2.00799613
dish_1560527745,0.039999997,0.359999976
dish_1565195436,1.136031315,1.056053368
dish_1566844803,0.859150464,2.124609453
dish_1560456794,0.962397996,0.320505305
dish_1563563378,0.762671126,0.575025023
dish_1563479625,0.622666859,1.030352421
dish_1562871363,0.604115756,5.374277042
dish_1566850142,0.901411162,0.256984295
dish_1562775356,1.1,0.16
dish_1564086709,0.938432491,3.460072506
dish_1557937758,0.640793201,5.363173088
dish_1566316558,1.569133093,0.217345074
dish_1563295016,1.094185212,1.174730797
dish_1558110478,0.819298781,3.36489527
dish_1568320383,0.706680103,1.396581061
dish_1558639306,0.222222222,11.11111223
dish_1566931116,0.166666667,2.777777778
dish_1561061123,0.656255943,0.864621878
dish_1558376938,0.285714286,25.71428764
dish_1563468362,0.423672434,2.470364266
dish_1560543583,0.929141129,0.747197972
dish_1567542843,0.693518442,1.498900162
dish_1565981848,0.734895783,0.543241041
dish_1566849955,2.88553987,7.834414346
dish_1558373008,1.414507743,0.217616565
dish_1561577598,0.686868626,0.400003384
dish_1566838351,0.330120482,19.29076305
dish_1563565761,0.686847141,0.514273303
dish_1561662022,4.083851812,4.2533489
dish_1565117990,0.156887476,0.391785766
dish_1558460138,0.222222222,4.333333333
dish_1563479596,1.416417439,3.376588503
dish_1562874203,0.962398004,0.320505275
dish_1564675157,1.772103577,18.00849269
dish_1561580552,0.166666667,2.777777778
dish_1561737248,1.132527301,0.747330792
dish_1568666303,0.11639135,0.271223157
dish_1558638924,0.166666667,2.777777778
dish_1561494001,3.93267521,2.260289421
dish_1566502000,1.799999851,1.466666889
dish_1562010130,0.794143285,0.606273927
dish_1562097001,0.87945479,0.860906261
dish_1558640477,0.774193548,7.096774194
dish_1561061593,0.514881872,1.352201199
dish_1563302420,0.326989336,0.641504435
dish_1557863012,0,2
dish_1565382803,1.14177111,3.226642914
dish_1564516760,0.36433794,0.223177966
dish_1565895879,0.620271581,2.966375687
dish_1568318316,0.729543988,0.126899857
dish_1559242155,0.25,37.99999877
dish_1567023335,3.656475376,1.774247068
dish_1563566909,0.08,5
dish_1558637932,0.539234003,14.21999043
dish_1563294522,1.638502341,18.29303593
dish_1557937157,0.908840683,0.603894569
dish_1565727791,0.642148278,0.599435688
dish_1561753477,0.71437544,0.551103987
dish_1564675060,0.333333333,12.66666667
dish_1558030289,0.2,18
dish_1566416339,1.369776261,4.680825178
dish_1560441511,0.342592593,14.69907407
dish_1558640604,0.666666667,46.66666382
dish_1559667973,1.02670108,1.42316313
dish_1567110811,0.782626302,0.538758639
dish_1563568118,0.876114875,0.247425649
dish_1562097653,1.754699693,4.166062286
dish_1560367153,0.620548805,1.362199182
dish_1563220058,1,2.666666506
dish_1558632799,0.774193548,7.096774194
